_id,distance,pace.hours,pace.minutes,pace.seconds,points,time.hours,time.minutes,time.seconds,user_id,createdAt,type
62873d1f181a6d5adf0f62b2,0.17,0,14,39,17,0,2,33,6206e062fb2d16fd06802520,2022-05-20T07:02:55.295Z,walk-run
62873d8e181a6d5adf0f62c2,4.1,0,13,19,410,0,54,41,6251c082520daa3cd653d214,2022-05-20T07:04:46.043Z,walk-run
62874060181a6d5adf0f62f0,0.15,0,17,32,15,0,2,40,6206e062fb2d16fd06802520,2022-05-20T07:16:48.452Z,walk-run
628740a3181a6d5adf0f62fd,0,0,0,0,0,0,0,59,6206e062fb2d16fd06802520,2022-05-20T07:17:55.980Z,walk-run
62874460181a6d5adf0f6318,0.54,0,10,2,54,0,5,29,6206e062fb2d16fd06802520,2022-05-20T07:33:52.419Z,walk-run
62874b12181a6d5adf0f632b,11.65,0,1,17,1165,0,15,3,621d0a3e7fd625b6e19ff535,2022-05-20T08:02:26.121Z,walk-run
6287519f181a6d5adf0f63a1,0,0,0,0,0,0,0,8,627a0eadd34af571d8ac94f7,2022-05-20T08:30:23.821Z,walk-run
62875579181a6d5adf0f63bf,7.88,0,6,37,788,0,44,20,621d0a3e7fd625b6e19ff535,2022-05-20T08:46:49.311Z,walk-run
628772b6181a6d5adf0f64d1,0,0,0,0,0,0,0,4,628771fd181a6d5adf0f64aa,2022-05-20T10:51:34.371Z,walk-run
62877f5b181a6d5adf0f6501,0,0,0,0,0,0,0,7,62877ecf181a6d5adf0f64f1,2022-05-20T11:45:31.571Z,walk-run
62877f5e181a6d5adf0f6513,1.72,0,11,5,172,0,19,10,6206e062fb2d16fd06802520,2022-05-20T11:45:34.954Z,walk-run
62877f7a181a6d5adf0f6520,0.01,0,12,31,1,0,0,18,6206e062fb2d16fd06802520,2022-05-20T11:46:02.776Z,walk-run
6287846e181a6d5adf0f654b,0.19,0,18,45,19,0,3,26,6206e062fb2d16fd06802520,2022-05-20T12:07:10.533Z,walk-run
62878785181a6d5adf0f6560,28.14,0,3,39,2814,1,14,31,621d0a3e7fd625b6e19ff535,2022-05-20T12:20:21.389Z,walk-run
628787f0181a6d5adf0f6573,0.04,0,23,0,4,0,3,7,62014e8fa8bd46a429c5109a,2022-05-20T12:22:08.938Z,walk-run
62878ab5181a6d5adf0f6583,0.54,0,14,53,54,0,7,29,6206e062fb2d16fd06802520,2022-05-20T12:33:57.900Z,walk-run
62879176181a6d5adf0f65a1,0.2,0,11,49,20,0,2,9,6206e062fb2d16fd06802520,2022-05-20T13:02:46.893Z,walk-run
6287995b181a6d5adf0f65be,0.25,0,20,30,25,0,5,2,6206e062fb2d16fd06802520,2022-05-20T13:36:27.395Z,walk-run
6287a540181a6d5adf0f65db,8.78,0,8,55,878,1,9,39,62259eb90ec78180267fc828,2022-05-20T14:27:12.895Z,walk-run
6287a545181a6d5adf0f65e5,2.72,0,10,10,272,0,27,50,627c19f8d34af571d8aca015,2022-05-20T14:27:17.116Z,walk-run
6287a551181a6d5adf0f65fc,1.81,0,13,24,181,0,24,17,6281c4e0d34af571d8acb56e,2022-05-20T14:27:29.727Z,walk-run
6287a5b7181a6d5adf0f6612,9.08,0,12,56,908,1,48,26,6251c082520daa3cd653d214,2022-05-20T14:29:11.450Z,walk-run
6287ae08181a6d5adf0f6654,1.06,0,17,38,106,0,17,42,6213fa170f64e8e5e4aa1f41,2022-05-20T15:04:40.472Z,walk-run
6287b410181a6d5adf0f6682,61.53,0,1,14,6153,1,16,5,621d0a3e7fd625b6e19ff535,2022-05-20T15:30:24.082Z,walk-run
6287bbbb181a6d5adf0f66bc,18.07,0,12,18,1807,3,42,21,620b5293fb2d16fd06802a61,2022-05-20T16:03:07.255Z,walk-run
6287c8e2181a6d5adf0f66ea,0,0,0,0,0,0,0,13,6283dd6dd34af571d8acc074,2022-05-20T16:59:14.507Z,walk-run
6287ca03181a6d5adf0f6713,0,0,0,0,0,0,0,5,6287c988181a6d5adf0f66fd,2022-05-20T17:04:03.593Z,walk-run
6287caa9181a6d5adf0f6728,0,0,0,0,0,0,0,4,6206e062fb2d16fd06802520,2022-05-20T17:06:50.017Z,walk-run
6287ccae181a6d5adf0f67b9,4.42,0,26,9,442,1,55,45,6203b79a608c69f86b93166e,2022-05-20T17:15:26.811Z,walk-run
6287d242181a6d5adf0f6837,0.28,0,15,49,28,0,4,13,6206e062fb2d16fd06802520,2022-05-20T17:39:14.508Z,walk-run
6287d9b8181a6d5adf0f688e,0.58,0,12,60,58,0,7,11,6206e062fb2d16fd06802520,2022-05-20T18:11:04.258Z,walk-run
6287d9be181a6d5adf0f6898,0.58,0,12,60,58,0,7,11,6206e062fb2d16fd06802520,2022-05-20T18:11:10.651Z,walk-run
6287d9be181a6d5adf0f68a2,0.58,0,12,60,58,0,7,11,6206e062fb2d16fd06802520,2022-05-20T18:11:10.696Z,walk-run
6287dd3c181a6d5adf0f68b6,6.63,0,14,19,663,1,35,6,621d0a3e7fd625b6e19ff535,2022-05-20T18:26:04.327Z,walk-run
6287e06d181a6d5adf0f68ed,0,0,0,0,0,0,0,2,6287cab7181a6d5adf0f6734,2022-05-20T18:39:41.831Z,walk-run
6287e3df181a6d5adf0f68fb,0,0,0,0,0,0,0,13,6213fa170f64e8e5e4aa1f41,2022-05-20T18:54:23.252Z,walk-run
6287e46b181a6d5adf0f690d,2.96,0,12,58,296,0,35,28,6206e074fb2d16fd06802526,2022-05-20T18:56:43.285Z,walk-run
6287e92f181a6d5adf0f6920,0,0,0,0,0,0,0,2,6206e074fb2d16fd06802526,2022-05-20T19:17:03.081Z,walk-run
6287ec0e181a6d5adf0f6944,0,0,0,0,0,0,0,2,628771fd181a6d5adf0f64aa,2022-05-20T19:29:18.842Z,walk-run
6287ec15181a6d5adf0f6950,0,0,0,0,0,0,0,2,628771fd181a6d5adf0f64aa,2022-05-20T19:29:25.347Z,walk-run
628803ce181a6d5adf0f69e2,1.42,0,11,18,142,0,22,4,626fefb0d34af571d8ac7b53,2022-05-20T21:10:38.098Z,walk-run
6288461f181a6d5adf0f6a05,4.59,0,13,10,459,1,0,32,6206e062fb2d16fd06802520,2022-05-21T01:53:35.219Z,walk-run
62886fe3181a6d5adf0f6a1f,15.71,0,3,51,1571,0,44,58,6281c4e0d34af571d8acb56e,2022-05-21T04:51:47.081Z,walk-run
62886fef181a6d5adf0f6a31,0,0,0,0,0,0,0,9,6281c4e0d34af571d8acb56e,2022-05-21T04:51:59.753Z,walk-run
62887d91181a6d5adf0f6a51,0,0,0,0,0,0,3,35,623c7d490ec78180268001a5,2022-05-21T05:50:09.776Z,walk-run
62888f89181a6d5adf0f6a65,25.96,0,5,28,2596,2,22,5,621fdf0c7fd625b6e1a0026d,2022-05-21T07:06:49.560Z,walk-run
62889358181a6d5adf0f6a76,0.31,0,13,7,31,0,4,16,6206e062fb2d16fd06802520,2022-05-21T07:23:04.083Z,walk-run
62889751181a6d5adf0f6a97,18.19,0,45,54,1819,13,36,35,61c4f9ac96cbbb2ebe4ff2cd,2022-05-21T07:40:01.474Z,walk-run
6288a646181a6d5adf0f6abf,3.65,0,48,31,365,2,53,36,623c7d490ec78180268001a5,2022-05-21T08:43:50.584Z,walk-run
6288b137181a6d5adf0f6ade,0.09,0,13,52,9,0,1,17,6206e062fb2d16fd06802520,2022-05-21T09:30:31.970Z,walk-run
6288be5c181a6d5adf0f6afb,1.7,0,30,43,170,0,51,0,620e6928fb2d16fd06802c4b,2022-05-21T10:26:36.820Z,walk-run
6288c16a181a6d5adf0f6b07,0.63,0,47,45,63,0,29,32,620399d32dea01e03f6641ce,2022-05-21T10:39:38.369Z,walk-run
6288cc12181a6d5adf0f6b19,1.2,0,10,44,120,0,13,2,620e6928fb2d16fd06802c4b,2022-05-21T11:25:06.302Z,walk-run
6288e235181a6d5adf0f6b42,0,0,0,0,0,0,0,8,62206ac97fd625b6e1a00ab6,2022-05-21T12:59:33.731Z,walk-run
6288e5b1181a6d5adf0f6b5c,1.44,0,7,23,144,0,10,48,6281c4e0d34af571d8acb56e,2022-05-21T13:14:25.950Z,walk-run
6288fd11181a6d5adf0f6b9a,0,0,0,0,0,0,0,9,6287ff78181a6d5adf0f69d1,2022-05-21T14:54:09.992Z,walk-run
62890cbe181a6d5adf0f6bc8,21.09,0,3,30,2109,1,13,50,628375a4d34af571d8acbe3f,2022-05-21T16:01:02.993Z,walk-run
628912d9181a6d5adf0f6bd9,1.52,0,13,28,152,0,20,35,6220d92f3c1d8b6896f50f15,2022-05-21T16:27:05.822Z,walk-run
62891afb181a6d5adf0f6be3,27.22,0,18,39,2722,8,0,37,621d14637fd625b6e19ff594,2022-05-21T17:01:47.280Z,walk-run
62891d49181a6d5adf0f6bf0,6.08,0,3,32,608,0,15,26,628375a4d34af571d8acbe3f,2022-05-21T17:11:37.228Z,walk-run
62892725181a6d5adf0f6c0b,8.32,0,14,9,832,2,1,1,62850d93181a6d5adf0f5772,2022-05-21T17:53:41.948Z,walk-run
62892a6e181a6d5adf0f6c2b,7.75,0,20,24,775,2,38,7,6281c4e0d34af571d8acb56e,2022-05-21T18:07:42.960Z,walk-run
62893199181a6d5adf0f6c4d,6.55,0,4,38,655,0,23,51,6282b86bd34af571d8acbb67,2022-05-21T18:38:17.699Z,walk-run
62893480181a6d5adf0f6c8d,3.42,0,15,6,342,0,51,49,621d0a3e7fd625b6e19ff535,2022-05-21T18:50:40.628Z,walk-run
62893c6e181a6d5adf0f6c9a,0,0,0,0,0,0,1,11,621d0a3e7fd625b6e19ff535,2022-05-21T19:24:30.876Z,walk-run
62894541181a6d5adf0f6cbb,1.39,0,12,49,139,0,16,29,6282b86bd34af571d8acbb67,2022-05-21T20:02:09.334Z,walk-run
62897c53181a6d5adf0f6d27,0,0,0,0,0,0,0,6,62897b8b181a6d5adf0f6d0c,2022-05-21T23:57:07.833Z,walk-run
62897c8f181a6d5adf0f6d41,0,0,0,0,0,0,0,2,62897b8b181a6d5adf0f6d0c,2022-05-21T23:58:07.149Z,walk-run
6289d9de181a6d5adf0f6db5,4.13,0,17,25,413,1,11,56,6206e062fb2d16fd06802520,2022-05-22T06:36:14.731Z,walk-run
6289dd67181a6d5adf0f6dc2,9.53,0,38,58,953,6,3,34,6281c4e0d34af571d8acb56e,2022-05-22T06:51:19.841Z,walk-run
6289dfce181a6d5adf0f6ddb,8.84,0,7,50,884,1,0,41,6277d3d2d34af571d8ac8f21,2022-05-22T07:01:34.150Z,walk-run
628a1090181a6d5adf0f6e78,13.6,0,16,59,1360,3,37,28,6206e062fb2d16fd06802520,2022-05-22T10:29:37.020Z,walk-run
628a1166181a6d5adf0f6e85,0,0,0,0,0,0,2,50,621de6677fd625b6e19ff628,2022-05-22T10:33:10.042Z,walk-run
628a1240181a6d5adf0f6ea4,0,0,0,0,0,0,0,47,628a0ec4181a6d5adf0f6e20,2022-05-22T10:36:48.682Z,walk-run
628a1598181a6d5adf0f6eb0,7.17,0,2,27,717,0,17,37,6281c4e0d34af571d8acb56e,2022-05-22T10:51:04.876Z,walk-run
628a1cd1181a6d5adf0f6ecf,4.9,0,17,26,490,1,25,23,62850d93181a6d5adf0f5772,2022-05-22T11:21:53.145Z,walk-run
628a1e95181a6d5adf0f6ee1,3,0,17,41,300,0,52,33,628a0ec4181a6d5adf0f6e20,2022-05-22T11:29:25.787Z,walk-run
628a1ecc181a6d5adf0f6ef0,2.7,0,20,18,270,0,55,5,621de6677fd625b6e19ff628,2022-05-22T11:30:20.562Z,walk-run
628a28d6181a6d5adf0f6f21,0.9,0,13,54,90,0,11,35,6220d92f3c1d8b6896f50f15,2022-05-22T12:13:10.353Z,walk-run
628a2cb0181a6d5adf0f6f2b,5.79,0,19,41,579,1,48,11,6206e062fb2d16fd06802520,2022-05-22T12:29:36.904Z,walk-run
628a2cdd181a6d5adf0f6f38,24.73,0,16,51,2473,6,32,20,6287ff78181a6d5adf0f69d1,2022-05-22T12:30:21.667Z,walk-run
628a33d9181a6d5adf0f6f58,0.66,0,15,13,66,0,10,1,6220d92f3c1d8b6896f50f15,2022-05-22T13:00:09.970Z,walk-run
628a453b181a6d5adf0f6f72,4.98,0,14,50,498,1,8,53,6287ff78181a6d5adf0f69d1,2022-05-22T14:14:19.412Z,walk-run
628a462d181a6d5adf0f6fa1,5.09,0,16,24,509,1,23,41,6206e062fb2d16fd06802520,2022-05-22T14:18:21.337Z,walk-run
628a5383181a6d5adf0f7082,0.19,0,15,24,19,0,2,59,6287ff78181a6d5adf0f69d1,2022-05-22T15:15:15.215Z,walk-run
628a54f5181a6d5adf0f7090,1.5,0,30,5,150,0,56,36,620e6928fb2d16fd06802c4b,2022-05-22T15:21:25.732Z,walk-run
628a5b7a181a6d5adf0f709e,31.3,0,19,9,3130,9,59,44,6289c422181a6d5adf0f6d70,2022-05-22T15:49:14.077Z,walk-run
628a5be0181a6d5adf0f70b0,0,0,0,0,0,0,0,58,6289c422181a6d5adf0f6d70,2022-05-22T15:50:56.138Z,walk-run
628a60c5181a6d5adf0f70c9,1.52,0,13,14,152,0,20,7,6220d92f3c1d8b6896f50f15,2022-05-22T16:11:49.442Z,walk-run
628a6f6f181a6d5adf0f711e,2.27,0,17,4,227,0,38,49,628375a4d34af571d8acbe3f,2022-05-22T17:14:23.274Z,walk-run
628a73c7181a6d5adf0f713a,1.33,0,13,4,133,0,17,25,6220d92f3c1d8b6896f50f15,2022-05-22T17:32:55.584Z,walk-run
628a831e181a6d5adf0f714b,4.58,0,15,42,458,1,7,23,627aa0f8d34af571d8ac980d,2022-05-22T18:38:22.792Z,walk-run
628a8630181a6d5adf0f715d,0.08,0,12,49,8,1,36,58,628375a4d34af571d8acbe3f,2022-05-22T18:51:28.606Z,walk-run
628a8b49181a6d5adf0f7178,8.39,0,9,37,839,1,12,24,6282b86bd34af571d8acbb67,2022-05-22T19:13:13.307Z,walk-run
628a98a0181a6d5adf0f719f,0.02,0,2,0,2,0,0,13,628a9816181a6d5adf0f718f,2022-05-22T20:10:08.619Z,walk-run
628a9a83181a6d5adf0f71b4,33.3,0,17,53,3330,9,22,4,621d0a3e7fd625b6e19ff535,2022-05-22T20:18:11.508Z,walk-run
628ab530181a6d5adf0f71f6,27.19,0,2,37,2719,0,43,45,6281c4e0d34af571d8acb56e,2022-05-22T22:12:00.652Z,walk-run
628b183e181a6d5adf0f7210,4.34,0,19,12,434,1,23,29,620b5293fb2d16fd06802a61,2022-05-23T05:14:38.596Z,walk-run
628b2595181a6d5adf0f7226,0.5,0,0,0,50,0,22,8,620e6928fb2d16fd06802c4b,2022-05-23T06:11:33.965Z,walk-run
628b41c6181a6d5adf0f7301,0,0,0,0,0,0,0,56,6206e062fb2d16fd06802520,2022-05-23T08:11:50.930Z,walk-run
628b45a9181a6d5adf0f730c,0,0,0,0,0,0,0,37,6206e062fb2d16fd06802520,2022-05-23T08:28:25.959Z,walk-run
628b7304181a6d5adf0f73bc,0.01,0,24,9,1,0,0,19,6287ff78181a6d5adf0f69d1,2022-05-23T11:41:56.735Z,walk-run
628b7307181a6d5adf0f73ca,1.19,0,20,34,119,0,23,23,6287ff78181a6d5adf0f69d1,2022-05-23T11:41:59.726Z,walk-run
628b7815181a6d5adf0f73fe,2.57,0,15,60,257,0,38,33,620b5293fb2d16fd06802a61,2022-05-23T12:03:33.315Z,walk-run
628bb263181a6d5adf0f7433,1.3,0,16,6,130,0,21,5,6206e062fb2d16fd06802520,2022-05-23T16:12:19.259Z,walk-run
628bb266181a6d5adf0f743d,1.3,0,16,6,130,0,21,5,6206e062fb2d16fd06802520,2022-05-23T16:12:22.840Z,walk-run
628bb655181a6d5adf0f744d,0.2,0,13,53,20,0,2,35,6206e062fb2d16fd06802520,2022-05-23T16:29:09.754Z,walk-run
628bbc1a181a6d5adf0f745a,2.95,0,13,41,295,0,37,36,627c19f8d34af571d8aca015,2022-05-23T16:53:46.605Z,walk-run
628bbd56181a6d5adf0f7483,0.81,0,13,58,81,0,10,34,62779bc8d34af571d8ac8e93,2022-05-23T16:59:02.918Z,walk-run
628bcf23181a6d5adf0f74d5,5.14,0,6,36,514,0,28,51,62851d58181a6d5adf0f5851,2022-05-23T18:14:59.655Z,walk-run
628bd783181a6d5adf0f752d,0.21,0,41,20,21,0,8,46,6206e062fb2d16fd06802520,2022-05-23T18:50:43.974Z,walk-run
628bd9ad181a6d5adf0f7589,12.23,0,11,45,1223,2,11,38,621d0a3e7fd625b6e19ff535,2022-05-23T18:59:57.950Z,walk-run
628bdb79181a6d5adf0f75ca,0.28,0,40,57,28,0,11,29,6206e062fb2d16fd06802520,2022-05-23T19:07:37.915Z,walk-run
628bf6d4181a6d5adf0f76c6,0,0,0,0,0,0,0,4,628bf652181a6d5adf0f76b9,2022-05-23T21:04:20.301Z,walk-run
628bfff0181a6d5adf0f76d8,1.05,0,33,31,105,0,34,19,62850d93181a6d5adf0f5772,2022-05-23T21:43:12.641Z,walk-run
628c5f90181a6d5adf0f76ed,2.41,0,11,50,241,0,26,12,620b5293fb2d16fd06802a61,2022-05-24T04:31:12.733Z,walk-run
628c6c15181a6d5adf0f7701,0.53,0,11,39,53,0,5,42,6206e062fb2d16fd06802520,2022-05-24T05:24:37.722Z,walk-run
628c7750181a6d5adf0f7725,0.3,0,18,34,30,0,5,22,6206e062fb2d16fd06802520,2022-05-24T06:12:32.372Z,walk-run
628c7808181a6d5adf0f7732,5.04,0,9,49,504,0,44,33,6277d460d34af571d8ac8f2c,2022-05-24T06:15:36.996Z,walk-run
628c7817181a6d5adf0f7744,5.95,0,8,52,595,0,47,2,6277d3d2d34af571d8ac8f21,2022-05-24T06:15:51.811Z,walk-run
628c865b181a6d5adf0f77bb,0,0,0,0,0,0,0,40,628bf652181a6d5adf0f76b9,2022-05-24T07:16:43.341Z,walk-run
628ca0a4181a6d5adf0f7831,0.5,0,56,43,50,0,27,55,6221dddbd229867aeef21309,2022-05-24T09:08:52.633Z,walk-run
628cb7b9181a6d5adf0f7ab3,0,0,0,0,0,0,0,8,623d4bb50ec781802680049a,2022-05-24T10:47:21.642Z,walk-run
628cb7c7181a6d5adf0f7ac0,0,0,0,0,0,0,0,4,623d4bb50ec781802680049a,2022-05-24T10:47:35.910Z,walk-run
628cbf53181a6d5adf0f7aee,4.9,0,38,42,490,3,4,53,61ffa77e4642b3659ce2e8b1,2022-05-24T11:19:47.279Z,walk-run
628cc08e181a6d5adf0f7afb,7.32,0,22,29,732,2,44,49,620b5293fb2d16fd06802a61,2022-05-24T11:25:02.355Z,walk-run
628cc9a9181a6d5adf0f7b57,1.61,0,12,36,161,0,18,43,6206e062fb2d16fd06802520,2022-05-24T12:03:53.606Z,walk-run
628cdaee7352b8e67bcc225a,0.72,0,35,36,72,1,7,53,6220a89d4e69496551c0d9a1,2022-05-24T13:17:34.336Z,walk-run
628cdb047352b8e67bcc2279,0.01,0,26,10,1,0,1,19,623c5a4e0ec78180268000a5,2022-05-24T13:17:56.043Z,walk-run
628cdb9c7352b8e67bcc22c4,7.88,0,10,47,788,1,17,6,628cb5d0181a6d5adf0f79f5,2022-05-24T13:20:28.529Z,walk-run
628cdea67352b8e67bcc23df,4.54,0,4,16,454,0,19,25,62016a64a8bd46a429c5112d,2022-05-24T13:33:26.872Z,walk-run
628cdf0d7352b8e67bcc23f9,0.22,0,41,24,22,0,9,0,627e526fd34af571d8aca69e,2022-05-24T13:35:09.975Z,walk-run
628ce01f7352b8e67bcc2477,30.09,0,2,27,3009,1,14,10,627f7802d34af571d8acae69,2022-05-24T13:39:43.511Z,walk-run
628ce01f7352b8e67bcc247e,23.72,0,5,49,2372,1,54,12,627f7802d34af571d8acae69,2022-05-24T13:39:43.561Z,walk-run
628ce01f7352b8e67bcc2480,9.76,0,2,20,976,0,23,0,627f7802d34af571d8acae69,2022-05-24T13:39:43.564Z,walk-run
628ce01f7352b8e67bcc2486,10.99,0,5,27,1099,1,0,13,627f7802d34af571d8acae69,2022-05-24T13:39:43.571Z,walk-run
628ce08b7352b8e67bcc2507,6.79,0,5,18,679,0,36,10,621d0a3e7fd625b6e19ff535,2022-05-24T13:41:31.137Z,walk-run
628ce1a37352b8e67bcc2578,4.66,0,5,9,466,0,24,1,6282b86bd34af571d8acbb67,2022-05-24T13:46:11.417Z,walk-run
628ce3257352b8e67bcc2615,0,0,0,0,0,0,4,54,624185a50ec7818026800b84,2022-05-24T13:52:37.805Z,walk-run
628ceae87352b8e67bcc2675,1.11,0,14,3,111,0,15,37,6206e062fb2d16fd06802520,2022-05-24T14:25:44.183Z,walk-run
628cf0c67352b8e67bcc26b0,10.92,0,8,23,1092,1,31,42,62259eb90ec78180267fc828,2022-05-24T14:50:46.193Z,walk-run
628cf4997352b8e67bcc26de,5.01,0,10,7,501,0,50,42,627c19f8d34af571d8aca015,2022-05-24T15:07:05.651Z,walk-run
628cfec67352b8e67bcc2748,8.7,0,9,11,869,1,20,34,620e6928fb2d16fd06802c4b,2022-05-24T15:50:30.092Z,walk-run
628d00287352b8e67bcc2756,2.48,0,14,32,248,0,33,36,627e526fd34af571d8aca69e,2022-05-24T15:56:24.083Z,walk-run
628d008c7352b8e67bcc2778,1,0,0,0,100,0,16,26,628a0ec4181a6d5adf0f6e20,2022-05-24T15:58:04.544Z,walk-run
628d016e7352b8e67bcc2787,67,0,1,17,6700,1,26,2,6281c4e0d34af571d8acb56e,2022-05-24T16:01:50.760Z,walk-run
628d09b17352b8e67bcc27cc,16.34,0,6,12,1634,1,41,25,627f7802d34af571d8acae69,2022-05-24T16:37:05.714Z,walk-run
628d15b17352b8e67bcc2860,0.9,0,0,0,90,0,12,49,628a0ec4181a6d5adf0f6e20,2022-05-24T17:28:17.047Z,walk-run
628d1ac07352b8e67bcc287b,6.31,0,13,1,631,1,22,22,621ffbcd7fd625b6e1a00684,2022-05-24T17:49:52.187Z,walk-run
628d1ae07352b8e67bcc288b,5.03,0,17,36,503,1,23,37,62509a44520daa3cd653d0b0,2022-05-24T17:50:24.463Z,walk-run
628d21597352b8e67bcc28bc,4.42,0,13,27,442,0,59,38,61ffa77e4642b3659ce2e8b1,2022-05-24T18:18:01.478Z,walk-run
628d21597352b8e67bcc28c6,4.42,0,13,27,442,0,59,38,61ffa77e4642b3659ce2e8b1,2022-05-24T18:18:01.661Z,walk-run
628d21c47352b8e67bcc28d0,5.2,0,5,21,520,0,27,56,62851d58181a6d5adf0f5851,2022-05-24T18:19:48.269Z,walk-run
628d2e6f7352b8e67bcc2952,0,0,0,0,0,0,0,18,628bf652181a6d5adf0f76b9,2022-05-24T19:13:51.387Z,walk-run
628d387c7352b8e67bcc2965,0,0,0,0,0,0,0,6,61ff9f174642b3659ce2e7d4,2022-05-24T19:56:44.164Z,walk-run
628d388d7352b8e67bcc2971,0,0,0,0,0,0,0,2,61ff9f174642b3659ce2e7d4,2022-05-24T19:57:01.150Z,walk-run
628d3dae7352b8e67bcc2980,13.72,0,18,44,1372,4,3,13,6225e5fc0ec78180267fc8f7,2022-05-24T20:18:54.588Z,walk-run
628d44267352b8e67bcc2990,29.76,0,20,52,2976,9,51,35,6289c478181a6d5adf0f6d7c,2022-05-24T20:46:30.471Z,walk-run
628d44267352b8e67bcc2997,29.76,0,20,52,2976,9,51,35,6289c478181a6d5adf0f6d7c,2022-05-24T20:46:30.501Z,walk-run
628d44267352b8e67bcc29a8,29.8,0,20,51,2980,9,51,35,6289c478181a6d5adf0f6d7c,2022-05-24T20:46:30.530Z,walk-run
628d44267352b8e67bcc29b1,29.76,0,20,52,2976,9,51,35,6289c478181a6d5adf0f6d7c,2022-05-24T20:46:30.541Z,walk-run
628d47637352b8e67bcc29d9,4.41,0,15,45,441,1,5,10,6220a89d4e69496551c0d9a1,2022-05-24T21:00:19.721Z,walk-run
628d55707352b8e67bcc2a19,0,0,0,0,0,3,42,43,61ffa77e4642b3659ce2e8b1,2022-05-24T22:00:16.742Z,walk-run
628d5aeb7352b8e67bcc2a7a,0.78,0,25,11,78,0,19,53,6287ff78181a6d5adf0f69d1,2022-05-24T22:23:39.181Z,walk-run
628d662f7352b8e67bcc2aa0,3.9,0,11,10,390,0,43,37,6282b86bd34af571d8acbb67,2022-05-24T23:11:43.253Z,walk-run
628da7e57352b8e67bcc2afd,2.8,0,8,45,280,0,21,53,620b5293fb2d16fd06802a61,2022-05-25T03:52:05.869Z,walk-run
628dc3c57352b8e67bcc2b58,0,0,0,0,0,0,0,7,6220cae53c1d8b6896f50e44,2022-05-25T05:51:01.386Z,walk-run
628dcd157352b8e67bcc2b68,6.85,0,7,44,685,0,46,9,6277d3d2d34af571d8ac8f21,2022-05-25T06:30:45.395Z,walk-run
628dd7197352b8e67bcc2b9a,2.72,0,39,28,272,1,55,55,626fefb0d34af571d8ac7b53,2022-05-25T07:13:29.584Z,walk-run
628dd7c57352b8e67bcc2ba4,0.05,0,39,8,5,0,7,23,6221469b3c1d8b6896f5125f,2022-05-25T07:16:21.830Z,walk-run
628ddee27352b8e67bcc2bd0,0,0,0,0,0,0,23,13,61ffa77e4642b3659ce2e8b1,2022-05-25T07:46:42.190Z,walk-run
628ddee27352b8e67bcc2bd2,0.85,0,36,15,85,0,30,44,61ffa77e4642b3659ce2e8b1,2022-05-25T07:46:42.198Z,walk-run
628de0fe7352b8e67bcc2be6,1.15,0,13,57,115,0,14,51,62509a44520daa3cd653d0b0,2022-05-25T07:55:42.588Z,walk-run
628de1707352b8e67bcc2bf6,0.6,0,18,39,60,0,10,47,61ffa77e4642b3659ce2e8b1,2022-05-25T07:57:36.335Z,walk-run
628e0c1b7352b8e67bcc2d1c,4.58,0,19,60,458,1,27,7,61ffa77e4642b3659ce2e8b1,2022-05-25T10:59:39.808Z,walk-run
628e11067352b8e67bcc2d3b,0.56,0,52,56,56,2,9,34,6284843cd34af571d8acc242,2022-05-25T11:20:38.664Z,walk-run
628e11b57352b8e67bcc2d45,1.6,0,15,37,160,0,25,30,6287cab7181a6d5adf0f6734,2022-05-25T11:23:33.350Z,walk-run
628e12117352b8e67bcc2d54,0.47,0,14,50,47,0,6,38,6206e062fb2d16fd06802520,2022-05-25T11:25:05.345Z,walk-run
628e17637352b8e67bcc2dec,0.19,0,17,30,19,0,3,11,6206e062fb2d16fd06802520,2022-05-25T11:47:47.261Z,walk-run
628e1c907352b8e67bcc2e8f,0.44,0,30,32,44,0,13,11,6206e062fb2d16fd06802520,2022-05-25T12:09:52.915Z,walk-run
628e1fea7352b8e67bcc2ec5,2.09,0,44,24,209,1,32,36,6221dddbd229867aeef21309,2022-05-25T12:24:10.506Z,walk-run
628e20e17352b8e67bcc2ed2,2.75,0,8,37,275,0,20,59,620b5293fb2d16fd06802a61,2022-05-25T12:28:17.437Z,walk-run
628e28d97352b8e67bcc2f00,0.97,0,13,49,97,0,12,28,6220d92f3c1d8b6896f50f15,2022-05-25T13:02:17.751Z,walk-run
628e30117352b8e67bcc2f0a,0.07,0,10,29,7,0,0,43,621fe9677fd625b6e1a003e5,2022-05-25T13:33:05.474Z,walk-run
628e30147352b8e67bcc2f14,2.17,0,23,31,217,0,49,0,620b5293fb2d16fd06802a61,2022-05-25T13:33:08.956Z,walk-run
628e4b0a7352b8e67bcc2f85,3.68,0,7,31,368,0,24,0,6276c418d34af571d8ac8bed,2022-05-25T15:28:10.792Z,walk-run
628e512a7352b8e67bcc2fa5,1,0,0,0,100,0,13,19,628a0ec4181a6d5adf0f6e20,2022-05-25T15:54:18.363Z,walk-run
628e538e7352b8e67bcc2fb5,1.18,0,16,26,118,0,19,24,6206e062fb2d16fd06802520,2022-05-25T16:04:30.314Z,walk-run
628e5e837352b8e67bcc3011,0,0,0,0,0,0,0,10,628e55fa7352b8e67bcc2fe3,2022-05-25T16:51:15.537Z,walk-run
